price,tax,manufacturer,model,production year,category,leather interior,fuel type,engine volume,mileage,cylinders,gear box type,drive wheels,wheel,color,airbags
12544,751.0,kia,optima,2013,sedan,yes,hybrid,2.4,110898.0,4,automatic,front,leftwheel,black,12
12544,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
706,1194.0,toyota,tacoma,2013,pickup,yes,petrol,4,141008.0,4,automatic,rear,leftwheel,blue,0
31361,934.0,mazda,mazda6,2015,sedan,yes,petrol,2.5,174000.0,4,tiptronic,front,leftwheel,white,12
14113,586.0,toyota,prius,2012,hatchback,no,hybrid,1.8,228751.0,4,automatic,front,leftwheel,black,12
20698,917.0,audi,q7,2013,jeep,yes,diesel,3,194342.0,4,automatic,4x4,leftwheel,white,12
46728,781.0,lexus,gx460,2010,jeep,yes,petrol,4.6,260771.0,4,automatic,4x4,leftwheel,black,0
25716,474.0,chevrolet,volt,2013,hatchback,yes,plug-inhybrid,1.4,91000.0,4,variator,front,leftwheel,grey,10
20438,642.0,ssangyong,korando,2012,jeep,yes,diesel,2,175346.0,4,automatic,front,leftwheel,white,4
30326,777.0,hyundai,h1,2014,universal,yes,diesel,2.5,245603.0,4,automatic,front,leftwheel,black,4
470,751.0,chevrolet,captiva,2013,jeep,yes,petrol,2.4,236267.0,4,automatic,front,leftwheel,grey,12
8938,1203.0,porsche,cayenne,2011,jeep,yes,hybrid,3.6,112742.0,4,automatic,4x4,leftwheel,blue,12
5018,490.0,honda,insight,2011,hatchback,no,hybrid,1.3,195703.0,4,tiptronic,front,leftwheel,grey,6
9408,1236.0,honda,fitaria,2011,hatchback,yes,hybrid,1.3,121000.0,4,automatic,front,right-handdrive,silver,2
3293,530.0,nissan,juke,2013,jeep,yes,petrol,1.6,153888.0,4,automatic,4x4,leftwheel,white,0
36899,1091.0,hyundai,h1,2016,minivan,yes,diesel,2.5,90132.0,4,automatic,front,leftwheel,silver,4
7527,642.0,hyundai,sonata,2012,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
30887,629.0,hyundai,elantra,2015,sedan,yes,diesel,1.6,51966.0,4,automatic,front,leftwheel,silver,4
9408,988.0,toyota,prius,2007,hatchback,no,hybrid,1.5,194098.0,4,automatic,front,leftwheel,blue,0
188,1172.0,lexus,rx450,2011,jeep,yes,hybrid,3.5,101816.0,4,automatic,4x4,leftwheel,black,12
470,781.0,toyota,camry,2012,sedan,yes,petrol,2.5,118365.5,4,automatic,front,leftwheel,black,12
8781,961.0,chevrolet,captiva,2009,jeep,yes,diesel,2,54258.0,4,automatic,front,leftwheel,white,4
13500,1363.0,lexus,gx460,2012,jeep,yes,petrol,4.6,255406.0,4,automatic,4x4,leftwheel,black,0
125,781.0,toyota,highlander,2008,sedan,yes,hybrid,3.3,287274.0,4,automatic,4x4,leftwheel,white,12
29094,831.0,hyundai,elantra,2017,sedan,yes,petrol,1.6,84000.0,4,automatic,front,leftwheel,white,4
16621,585.0,volkswagen,jetta,2013,sedan,yes,petrol,1.8,68000.0,4,tiptronic,front,leftwheel,silver,10
5018,1624.0,mercedes-benz,e350,2009,sedan,yes,diesel,3.5,109139.0,4,automatic,rear,leftwheel,black,12
21805,707.0,hyundai,h1,2011,microbus,yes,diesel,2,55622.0,4,automatic,front,leftwheel,silver,4
2666,1079.0,bmw,320,2018,sedan,yes,petrol,2,25323.0,4,automatic,4x4,leftwheel,black,12
21012,1185.0,ford,escapeescape,2009,jeep,yes,hybrid,2.5,214400.0,4,automatic,4x4,leftwheel,white,6
941,781.0,toyota,highlander,2008,sedan,yes,hybrid,3.3,226094.0,4,automatic,4x4,leftwheel,white,12
11604,834.0,opel,zafira,2009,minivan,no,diesel,1.7,187000.0,4,manual,front,leftwheel,silver,8
549,1104.0,audi,q7,2015,jeep,yes,petrol,3,71717.0,4,automatic,4x4,leftwheel,black,0
14426,761.0,toyota,prius,2010,sedan,no,hybrid,1.8,228800.0,4,automatic,front,leftwheel,silver,6
11290,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
1646,531.0,kia,rio,2012,hatchback,yes,petrol,1.6,172347.0,4,automatic,front,leftwheel,red,12
392,690.0,lexus,rx450,2016,jeep,yes,hybrid,3.5,27038.0,4,automatic,4x4,leftwheel,white,12
314,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,132630.0,4,automatic,rear,leftwheel,silver,12
4704,1366.0,opel,astra,2013,universal,no,petrol,1.6,118365.5,4,manual,front,leftwheel,blue,2
17305,836.0,hyundai,sonata,2010,sedan,yes,petrol,2,158000.0,4,automatic,front,leftwheel,grey,4
50184,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,122497.0,4,automatic,front,leftwheel,blue,4
549,1172.0,lexus,rx350,2011,jeep,yes,petrol,3.5,181189.0,4,automatic,4x4,leftwheel,white,12
16308,645.0,toyota,isis,2011,minivan,no,petrol,1.8,171000.0,4,tiptronic,4x4,leftwheel,white,10
51517,730.0,hyundai,sonata,2016,sedan,yes,petrol,1.6,344193.0,4,automatic,front,leftwheel,white,4
20488,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,45566.0,4,automatic,front,leftwheel,white,4
15524,650.0,chevrolet,cruzelt,2016,sedan,no,petrol,1.4turbo,263630.0,4,automatic,front,leftwheel,red,8
16599,836.0,hyundai,sonata,2010,sedan,yes,petrol,2,173000.0,4,automatic,front,leftwheel,black,4
13500,1575.0,mercedes-benz,gle400,2018,jeep,yes,petrol,3.0turbo,99000.0,4,tiptronic,4x4,leftwheel,white,10
17111,934.0,toyota,camry,2015,sedan,yes,petrol,2.5,98000.0,4,tiptronic,rear,leftwheel,white,8
12544,843.0,toyota,prius,2008,hatchback,no,hybrid,1.5,91000.0,4,variator,front,leftwheel,blue,13
30950,639.0,chevrolet,captiva,2014,jeep,yes,diesel,2,104536.0,4,automatic,front,leftwheel,grey,4
8154,586.0,hyundai,elantra,2012,sedan,no,petrol,1.8,74000.0,4,automatic,front,leftwheel,black,6
14113,308.0,toyota,prius,2014,jeep,yes,hybrid,1.8,339710.0,4,automatic,front,leftwheel,white,12
1333,1275.0,jeep,compass,2019,sedan,yes,petrol,2.4,29278.0,4,automatic,front,leftwheel,black,12
627,831.0,toyota,yaris,2018,sedan,yes,petrol,1.5,42224.0,4,automatic,front,leftwheel,grey,12
25440,528.0,hyundai,i30,2014,hatchback,yes,petrol,1.6,71589.0,4,automatic,front,leftwheel,silver,4
47120,1399.0,lexus,rx350,2010,jeep,yes,petrol,3.5,114382.0,4,automatic,front,leftwheel,silver,4
392,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,314373.0,4,automatic,front,leftwheel,grey,12
1725,585.0,lexus,ct200h,2013,hatchback,yes,hybrid,1.8,188194.0,4,automatic,front,leftwheel,black,0
2117,730.0,nissan,juke,2016,jeep,yes,petrol,1.6,181997.0,4,automatic,4x4,leftwheel,black,0
20005,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,129013.0,4,automatic,front,leftwheel,grey,4
9722,364.0,kia,picanto,2012,sedan,yes,petrol,1,50878.0,4,automatic,front,leftwheel,white,4
12701,1024.0,hyundai,h1,2010,jeep,yes,diesel,2.5,56765.0,4,automatic,front,leftwheel,silver,4
11917,474.0,fiat,500,2013,coupe,yes,petrol,1.4,93000.0,4,tiptronic,front,leftwheel,blue,8
16621,645.0,toyota,prius,2011,sedan,no,hybrid,1.8,171200.0,4,automatic,front,leftwheel,grey,6
25089,503.0,toyota,aqua,2012,hatchback,yes,petrol,1.5,51440.0,4,automatic,front,leftwheel,orange,4
2666,521.0,chevrolet,volt,2011,hatchback,yes,hybrid,1.4,288778.0,4,automatic,front,leftwheel,black,0
38609,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,121000.0,4,automatic,front,leftwheel,white,4
549,781.0,mercedes-benz,g550,2016,jeep,yes,petrol,4,34960.0,4,automatic,4x4,leftwheel,black,12
24462,1211.0,hyundai,veracruz,2010,jeep,yes,diesel,3.0turbo,45000.0,4,automatic,front,leftwheel,black,14
21012,749.0,hyundai,sonata,2014,sedan,yes,petrol,2.4,128000.0,4,tiptronic,front,leftwheel,black,12
157,919.0,mercedes-benz,ml350,2012,jeep,yes,diesel,3,221312.0,4,automatic,4x4,leftwheel,blue,12
627,645.0,toyota,corolla,2011,sedan,yes,petrol,1.8,223646.0,4,automatic,front,leftwheel,black,12
9408,640.0,ford,fusion,2013,sedan,yes,hybrid,2,0.0,4,automatic,front,leftwheel,golden,8
17719,765.0,hyundai,grandeur,2015,sedan,yes,lpg,2,81125.0,4,automatic,front,leftwheel,silver,4
10349,1267.0,toyota,aqua,2013,hatchback,no,hybrid,1.5,65000.0,4,automatic,front,right-handdrive,black,12
706,1624.0,mercedes-benz,e350,2009,sedan,yes,diesel,3.5,138384.0,4,automatic,4x4,leftwheel,black,12
42337,1017.0,hyundai,tucson,2017,jeep,yes,diesel,2,49697.0,4,automatic,front,leftwheel,grey,4
4077,781.0,mercedes-benz,gle350,2017,jeep,yes,petrol,3.5,39814.0,4,automatic,rear,leftwheel,black,0
14586,502.0,toyota,aqua,2013,hatchback,yes,petrol,1.5,106500.0,4,automatic,front,leftwheel,blue,4
15053,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,272769.0,4,automatic,front,leftwheel,silver,4
1803,574.0,honda,insight,2010,hatchback,yes,hybrid,1.3,187312.0,4,automatic,front,leftwheel,blue,0
18817,609.0,toyota,camry,2018,sedan,yes,hybrid,2.5,35058.0,4,automatic,front,leftwheel,white,12
7840,1211.0,bmw,328,2010,sedan,yes,petrol,3,157000.0,4,tiptronic,rear,leftwheel,white,12
706,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,115312.0,4,automatic,front,leftwheel,grey,12
17249,645.0,hyundai,lantra,2011,sedan,yes,petrol,1.8,95000.0,4,automatic,front,leftwheel,black,8
29156,640.0,hyundai,santafe,2013,jeep,yes,diesel,2,224077.0,4,automatic,front,leftwheel,white,4
22266,1058.0,mercedes-benz,ml350,2012,jeep,yes,diesel,3.5,193267.0,4,automatic,4x4,leftwheel,grey,12
9095,640.0,mazda,mazda3,2013,hatchback,no,petrol,2,9000.0,4,tiptronic,front,leftwheel,grey,9
39066,595.0,honda,fit,2015,hatchback,yes,petrol,1.5,14000.0,4,automatic,front,leftwheel,silver,4
2901,1017.0,hyundai,elantra,2017,sedan,yes,petrol,2,82114.0,4,automatic,front,leftwheel,white,12
11917,475.0,fiat,500,2012,sedan,yes,petrol,1.4,101547.0,4,automatic,front,leftwheel,black,7
20385,586.0,toyota,prius,2012,hatchback,yes,hybrid,1.8,88070.0,4,automatic,front,leftwheel,white,10
3607,1058.0,mercedes-benz,e350,2012,sedan,yes,petrol,3.5,139254.0,4,automatic,rear,leftwheel,black,12
17562,777.0,toyota,camry,2014,sedan,yes,petrol,2.5,59000.0,4,tiptronic,front,leftwheel,black,10
9095,843.0,toyota,prius,2008,sedan,no,hybrid,1.5,178000.0,4,automatic,front,leftwheel,silver,12
14113,764.0,chevrolet,orlando,2015,jeep,yes,petrol,2,34329.0,4,automatic,front,leftwheel,black,4
10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
4547,1017.0,hyundai,elantra,2017,sedan,yes,petrol,2,115974.0,4,automatic,front,leftwheel,white,12
3607,1104.0,bmw,x5,2015,jeep,yes,diesel,3,201056.0,4,automatic,4x4,leftwheel,black,0
3763,779.0,toyota,camry,2013,sedan,yes,hybrid,2.5,124912.0,4,automatic,front,leftwheel,white,12
16308,697.0,hyundai,elantra,2015,sedan,no,petrol,1.8,86400.0,4,tiptronic,front,leftwheel,red,4
13328,1399.0,lexus,rx450,2010,jeep,yes,hybrid,3.5,186005.0,4,automatic,4x4,leftwheel,silver,12
941,831.0,chevrolet,malibu,2011,sedan,yes,petrol,2.4,283806.0,4,automatic,front,leftwheel,grey,12
1019,1055.0,lexus,rx450,2013,jeep,yes,hybrid,3.5,138038.0,4,automatic,front,leftwheel,white,12
16778,585.0,hyundai,elantra,2013,sedan,no,petrol,1.8,70000.0,4,tiptronic,front,leftwheel,silver,0
9879,426.0,ford,focus,2015,sedan,no,petrol,1.0turbo,54935.0,4,manual,front,leftwheel,black,8
3763,565.0,chevrolet,matiz,2007,sedan,yes,petrol,0.8,155691.0,4,automatic,front,leftwheel,silver,4
15994,1275.0,kia,optima,2019,jeep,yes,petrol,2.4,11213.0,4,automatic,front,leftwheel,red,12
21326,1054.0,mercedes-benz,vito,2009,minivan,no,diesel,2.2turbo,330000.0,4,tiptronic,rear,leftwheel,beige,6
42667,730.0,ssangyong,actyon,2016,jeep,yes,petrol,1.6,67523.0,4,automatic,front,leftwheel,white,4
2430,1053.0,toyota,camry,2014,sedan,yes,petrol,3.5,209181.0,4,automatic,front,leftwheel,red,12
11447,490.0,toyota,vitz,2011,hatchback,no,petrol,1.3,171000.0,4,variator,4x4,leftwheel,pink,7
35309,730.0,ssangyong,actyon,2016,jeep,yes,petrol,1.6,102268.0,4,automatic,front,leftwheel,white,4
20266,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,125047.0,4,automatic,front,leftwheel,white,4
19757,333.0,ford,c-max,2014,hatchback,yes,plug-inhybrid,2,1280.0,4,automatic,front,leftwheel,silver,12
14269,1324.0,toyota,highlander,2010,jeep,yes,hybrid,3.3,300366.0,4,automatic,4x4,leftwheel,blue,12
4861,810.0,hyundai,elantra,2016,sedan,yes,petrol,1.8,152278.0,4,automatic,front,leftwheel,blue,12
27463,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,203073.0,4,automatic,front,leftwheel,grey,4
470,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,146395.0,4,automatic,rear,leftwheel,grey,12
11290,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,331445.0,4,automatic,front,leftwheel,silver,4
38580,831.0,ssangyong,actyon,2017,jeep,yes,diesel,1.6,97709.0,4,automatic,front,leftwheel,white,4
34808,1249.0,hyundai,h1,2017,minivan,yes,diesel,2.5,15602.0,4,automatic,front,leftwheel,silver,4
2587,474.0,chevrolet,volt,2013,hatchback,yes,hybrid,1.4,0.0,4,automatic,front,leftwheel,grey,12
30420,1451.0,bmw,550,2011,sedan,yes,petrol,4.4turbo,176000.0,4,tiptronic,rear,leftwheel,white,12
10976,843.0,toyota,prius,2008,sedan,no,hybrid,1.5,145600.0,4,automatic,front,leftwheel,blue,12
14426,761.0,toyota,prius,2010,sedan,no,hybrid,1.8,145600.0,4,automatic,front,leftwheel,blue,12
19444,697.0,hyundai,elantra,2015,sedan,yes,petrol,1.8,37000.0,4,tiptronic,front,leftwheel,golden,10
15681,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,258942.0,4,automatic,front,leftwheel,silver,4
8386,687.0,daewoo,lacetti,2010,sedan,yes,petrol,1.6,142460.0,4,automatic,front,leftwheel,grey,4
17562,586.0,toyota,prius,2012,hatchback,yes,hybrid,1.8,150000.0,4,automatic,front,leftwheel,grey,7
6272,697.0,volkswagen,jetta,2015,sedan,yes,diesel,1.8,63792.0,4,automatic,front,leftwheel,black,12
11917,792.0,opel,astra,2008,hatchback,no,petrol,1.4,163000.0,4,manual,front,leftwheel,silver,8
470,765.0,bmw,x3,2015,jeep,yes,petrol,2,123923.0,4,automatic,4x4,leftwheel,black,12
19601,629.0,hyundai,elantra,2015,sedan,yes,lpg,1.6,35607.0,4,automatic,front,leftwheel,white,4
6272,1586.0,nissan,pathfinder,2010,jeep,yes,petrol,4,203466.0,4,automatic,front,leftwheel,black,12
240,584.0,opel,vectra,2014,sedan,no,lpg,1.8,20000.0,4,manual,rear,leftwheel,black,0
43062,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,160931.0,4,automatic,front,leftwheel,white,4
24148,753.0,hyundai,tucson,2012,jeep,yes,petrol,2.4,121300.0,4,automatic,4x4,leftwheel,blue,6
8624,640.0,hyundai,sonata,2013,sedan,yes,lpg,2,91475.0,4,automatic,front,leftwheel,white,4
43281,831.0,ssangyong,actyon,2017,jeep,yes,diesel,1.6,61506.0,4,automatic,front,leftwheel,white,4
470,761.0,toyota,prius,2010,sedan,yes,hybrid,1.8,118365.5,4,automatic,front,leftwheel,black,12
14113,528.0,hyundai,accent,2014,sedan,yes,diesel,1.6,32064.0,4,automatic,front,leftwheel,grey,4
16935,583.0,nissan,juke,2011,jeep,yes,petrol,1.6turbo,124800.0,4,automatic,front,leftwheel,black,0
314,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,132630.0,4,automatic,rear,leftwheel,silver,12
6429,1205.0,hyundai,santafe,2015,jeep,yes,petrol,3.3,104181.0,4,automatic,4x4,leftwheel,red,12
314,531.0,nissan,juke,2012,jeep,yes,petrol,1.6,61018.0,4,automatic,4x4,leftwheel,white,0
11604,831.0,hyundai,sonata,2011,sedan,yes,petrol,2.4,185600.0,4,automatic,front,leftwheel,white,12
5018,1399.0,lexus,rx450,2010,jeep,yes,hybrid,3.5,167222.0,4,automatic,4x4,leftwheel,black,12
188,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,153115.0,4,automatic,4x4,leftwheel,black,12
6743,779.0,lexus,es300,2013,sedan,yes,hybrid,2.5,186554.0,4,automatic,front,leftwheel,white,12
21410,642.0,chevrolet,malibu,2012,sedan,yes,petrol,2,133778.0,4,automatic,front,leftwheel,black,4
10349,924.0,volkswagen,passat,2017,sedan,yes,petrol,1.8,67120.0,4,automatic,front,leftwheel,blue,12
18189,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,248525.0,4,automatic,4x4,leftwheel,black,12
14050,836.0,hyundai,santafe,2010,jeep,yes,diesel,2,53114.0,4,automatic,front,leftwheel,silver,4
50560,1079.0,chevrolet,captiva,2018,jeep,yes,diesel,2,37691.0,4,automatic,front,leftwheel,black,4
30931,880.0,hyundai,elantra,2018,sedan,yes,petrol,1.6,35798.0,4,automatic,front,leftwheel,white,4
13338,836.0,hyundai,sonata,2010,sedan,yes,petrol,2,99488.0,4,automatic,front,leftwheel,white,4
10036,986.0,lexus,hs250h,2010,sedan,yes,hybrid,2.4,102000.0,4,tiptronic,front,leftwheel,grey,12
51746,765.0,bmw,428,2015,coupe,yes,petrol,2.0turbo,90000.0,4,tiptronic,4x4,leftwheel,white,12
28780,707.0,hyundai,santafe,2011,jeep,yes,diesel,2,129129.0,4,automatic,front,leftwheel,silver,4
12544,746.0,renault,scenic,2009,minivan,no,diesel,1.5turbo,191000.0,4,manual,front,leftwheel,golden,12
22260,751.0,chevrolet,malibu,2013,sedan,yes,petrol,2.4,97907.0,4,automatic,front,leftwheel,silver,4
6899,1090.0,chevrolet,captiva,2008,jeep,yes,diesel,2,77778.0,4,automatic,front,leftwheel,silver,4
34340,1292.0,kia,cadenza,2016,sedan,yes,petrol,3,27812.0,4,automatic,front,leftwheel,silver,4
13172,781.0,honda,stepwagon,2011,minivan,no,petrol,2,97000.0,4,tiptronic,front,right-handdrive,blue,8
6899,640.0,ford,focus,2013,hatchback,no,petrol,2,144000.0,4,tiptronic,front,leftwheel,grey,8
15994,271.0,toyota,priuschybrid,2014,hatchback,no,hybrid,1.5,119718.0,4,automatic,front,leftwheel,white,7
627,919.0,volkswagen,touareg,2012,jeep,yes,diesel,3,158842.0,4,automatic,4x4,leftwheel,grey,12
14834,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,131443.0,4,automatic,front,leftwheel,silver,4
22894,586.0,lexus,ct200h,2012,hatchback,yes,hybrid,1.8,89000.0,4,variator,front,leftwheel,brown,10
19757,271.0,toyota,priusc,2014,hatchback,no,hybrid,1.5,73000.0,4,automatic,front,leftwheel,black,12
1098,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,118365.5,4,automatic,front,leftwheel,black,12
23521,629.0,nissan,juke,2015,jeep,no,petrol,1.6turbo,101717.0,4,manual,front,leftwheel,silver,12
31047,919.0,bmw,x5,2012,jeep,yes,diesel,3,70994.0,4,automatic,4x4,leftwheel,black,0
10663,649.0,renault,megane,2010,universal,no,diesel,1.5turbo,176000.0,4,manual,front,leftwheel,silver,4
13500,1292.0,bmw,x5,2016,jeep,yes,petrol,3.0turbo,33600.0,4,tiptronic,rear,leftwheel,white,10
21639,586.0,lexus,ct200h,2012,hatchback,yes,hybrid,1.8,139000.0,4,automatic,front,leftwheel,white,6
20610,642.0,hyundai,tucson,2012,jeep,yes,diesel,2,195401.0,4,automatic,front,leftwheel,grey,4
49259,765.0,hyundai,santafe,2015,jeep,yes,diesel,2,121390.0,4,automatic,front,leftwheel,white,4
28532,730.0,hyundai,elantra,2016,sedan,yes,petrol,1.6,39770.0,4,automatic,front,leftwheel,silver,4
23521,1058.0,toyota,highlander,2012,jeep,yes,petrol,3.5,140966.0,4,automatic,4x4,leftwheel,black,12
18503,730.0,hyundai,elantra,2016,sedan,yes,lpg,1.6,31151.0,4,automatic,front,leftwheel,silver,4
47512,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,144333.0,4,automatic,front,leftwheel,white,4
17249,382.0,ford,fusion,2015,sedan,yes,plug-inhybrid,2,148000.0,4,automatic,front,leftwheel,grey,8
29479,1058.0,toyota,highlander,2012,jeep,yes,hybrid,3.5,205250.0,4,automatic,4x4,leftwheel,silver,12
3763,259.0,chevrolet,volt,2014,hatchback,yes,hybrid,1.4,138491.0,4,automatic,front,leftwheel,black,0
6429,1055.0,ford,explorer,2013,jeep,yes,petrol,3.5,0.0,4,automatic,front,leftwheel,purple,12
13500,1079.0,hyundai,sonata,2018,sedan,yes,petrol,2,13715.0,4,automatic,front,leftwheel,blue,4
3136,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,159379.0,4,automatic,front,leftwheel,white,12
11604,1017.0,hyundai,sonata,2017,sedan,yes,lpg,2,324605.0,4,automatic,front,leftwheel,orange,4
12240,531.0,hyundai,accent,2012,sedan,yes,diesel,1.6,98624.0,4,automatic,front,leftwheel,silver,4
10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
14069,503.0,toyota,aqua,2012,hatchback,yes,petrol,1.5,113971.0,4,automatic,front,leftwheel,blue,4
5802,1053.0,ford,explorer,2014,jeep,yes,petrol,3.5,148454.0,4,automatic,front,leftwheel,black,12
7809,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
941,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,184467.0,4,automatic,rear,leftwheel,white,12
13764,418.0,nissan,march,2014,hatchback,yes,petrol,1.2,50000.0,4,automatic,front,leftwheel,black,4
50178,456.0,toyota,rav4,2015,jeep,no,hybrid,2.5,107200.0,4,automatic,4x4,leftwheel,white,10
15681,1347.0,hyundai,h1,2008,minivan,yes,diesel,2.5,71545.0,4,automatic,front,leftwheel,blue,4
1019,1537.0,toyota,highlander,2009,jeep,yes,hybrid,3.3,318358.0,4,automatic,4x4,leftwheel,black,12
6586,1685.0,mercedes-benz,c200,2013,universal,yes,cng,2,111111.0,4,manual,rear,leftwheel,blue,4
23994,629.0,chevrolet,orlando,2015,jeep,yes,diesel,1.6,135039.0,4,automatic,front,leftwheel,grey,4
17562,521.0,chevrolet,volt,2011,sedan,yes,plug-inhybrid,1.4,114000.0,4,automatic,front,leftwheel,red,8
21953,765.0,hyundai,elantra,2015,sedan,no,petrol,2,150000.0,4,tiptronic,front,leftwheel,blue,8
18817,1018.0,bmw,328,2011,sedan,yes,petrol,3,78000.0,4,tiptronic,front,leftwheel,white,10
2666,1018.0,mercedes-benz,ml350,2011,jeep,yes,diesel,3,0.0,4,automatic,4x4,leftwheel,black,12
9879,1018.0,mercedes-benz,e350,2011,sedan,yes,diesel,3,273186.0,4,automatic,rear,leftwheel,white,12
314,1017.0,mercedes-benz,e300,2017,sedan,yes,petrol,2,26802.0,4,automatic,rear,leftwheel,black,12
10976,986.0,scion,tc,2010,coupe,no,petrol,2.4,107000.0,4,automatic,front,leftwheel,carnelianred,8
15053,781.0,chevrolet,cruze,2018,sedan,no,petrol,1.4,0.0,4,automatic,front,leftwheel,black,0
392,1079.0,toyota,chr,2018,jeep,yes,petrol,2,22816.0,4,automatic,front,leftwheel,grey,12
1882,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,146395.0,4,automatic,rear,leftwheel,grey,12
14906,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,34569.0,4,automatic,front,leftwheel,black,4
27654,707.0,hyundai,tucson,2011,jeep,yes,diesel,2,91033.0,4,automatic,front,leftwheel,silver,4
470,781.0,toyota,highlander,2008,jeep,yes,hybrid,3.3,182024.0,4,automatic,4x4,leftwheel,black,12
3607,530.0,nissan,juke,2013,jeep,yes,petrol,1.6,129128.0,4,automatic,4x4,leftwheel,white,0
17405,765.0,volkswagen,tiguanse,2015,jeep,no,petrol,2,108187.0,4,automatic,4x4,leftwheel,white,8
16308,707.0,ssangyong,korando,2011,jeep,yes,diesel,2,248871.0,4,automatic,front,leftwheel,white,4
1411,1172.0,lexus,rx350,2011,jeep,yes,petrol,3.5,124003.0,4,automatic,4x4,leftwheel,red,12
